user_id,user_name,tweet_time,location,text
988625651799293952,Kathryn Pardo,Wed Sep 12 00:46:34 +0000 2018,Tennessee USA,RT @LouDobbs: #DrainTheSwamp @mattgaetz: Only transparency can expose the extent of the corruption and the cabal. We cant show the Amer
891716443703844864,Andrea Kwasek,Wed Sep 12 00:46:35 +0000 2018,None,One more person was just killed in #California. #POTUS its your job to take action. #BackfireTrump https://t.co/4bAsbFoPFZ
907920342672445440,Jim M,Wed Sep 12 00:46:36 +0000 2018,New York USA,@JoeNBC You're a blabbing buffoon. @CNN @NBC @CBS @ABC @NPR @MSNBC are the greatest threat to America since the cli https://t.co/oNJOD4q6wW
1922060155,LovinTexas,Wed Sep 12 00:46:37 +0000 2018,None,RT @LouDobbs: #RedWaveRising @SidneyPowell1: This years midterm is the most important in the history of our country. We dont just need
16700028,jdavidbrown,Wed Sep 12 00:46:39 +0000 2018,Atlanta GA,Another life just lost in #California. #POTUS please end the suffering. #BackfireTrump https://t.co/eW5zmQ6BMr
139246763,Tech Guy,Wed Sep 12 00:46:43 +0000 2018,NJ,Shooting in #California just took an American life. #POTUS please do something. #BackfireTrump https://t.co/zqSFmqp3Q7
3709150043,Holly,Wed Sep 12 00:46:46 +0000 2018,Wisconsin USA,RT @Baby Del: I want to see the Republicans in both the House and Senate join together in DEMANDING serious legitimate investigations int
4515043274,Scott,Wed Sep 12 00:46:46 +0000 2018,Kansas USA,RT @MightyBusterBro: . 9-11 is ALSO the BENGHAZI ATTACK Anniversary In recent speeches OBAMA says it's a Republican Conspiracy Theory that
63190426,Zizi Roberts,Wed Sep 12 00:46:47 +0000 2018,Nepal,Another life just lost in #California. #POTUS please end the suffering. #BackfireTrump https://t.co/hePJnV1W69
3364944171,KS Deplorable,Wed Sep 12 00:46:48 +0000 2018,Kansas USA,RT @LouDobbs: #RedWaveRising @SidneyPowell1: This years midterm is the most important in the history of our country. We dont just need
854466024430850049,Rons Saving NY,Wed Sep 12 00:46:48 +0000 2018,None,RT @LouDobbs: #RedWaveRising @SidneyPowell1: This years midterm is the most important in the history of our country. We dont just need
2394771566, David D ,Wed Sep 12 00:46:48 +0000 2018,Trumps America,RT @LouDobbs: #RedWaveRising @SidneyPowell1: This years midterm is the most important in the history of our country. We dont just need
464876375,Charlotte Savage,Wed Sep 12 00:46:51 +0000 2018,None,RT @LouDobbs: #DrainTheSwamp @mattgaetz: Only transparency can expose the extent of the corruption and the cabal. We cant show the Amer
733468982338949120,Sue Gray ,Wed Sep 12 00:46:51 +0000 2018,None,RT @LouDobbs: #RedWaveRising @SidneyPowell1: This years midterm is the most important in the history of our country. We dont just need
18762406,ShapesBlue,Wed Sep 12 00:46:51 +0000 2018,The World,Another life just lost in #California. #POTUS please end the suffering. #BackfireTrump https://t.co/h2bn5pXG9C
3364944171,KS Deplorable,Wed Sep 12 00:46:51 +0000 2018,Kansas USA,RT @LouDobbs: Tonights #QuoteOfTheDay is from President @realdonaldtrump. #MAGA #TrumpTrain #Dobbs https://t.co/Px77cRSOPW
828634167189594112,Huber Won't Monkey This Up,Wed Sep 12 00:46:53 +0000 2018,None,RT @NYGuy13: The #FakeNewsMedia is not discussing this. #BuildThatWall https://t.co/M9qJaHQjUO via @BreitbartNews
901508976122093569,Robin Kathrine,Wed Sep 12 00:46:53 +0000 2018,United States,RT @LouDobbs: #RedWaveRising @SidneyPowell1: This years midterm is the most important in the history of our country. We dont just need
2716141011,Cristobal,Wed Sep 12 00:46:54 +0000 2018,Texas USA,RT @LouDobbs: #RedWaveRising @SidneyPowell1: This years midterm is the most important in the history of our country. We dont just need
143142203,World News Network,Wed Sep 12 00:46:55 +0000 2018,None,#California pledges to achieve 100 percent #renewable #energy by 2045 #JerryBrown #KevinDeLeon #DonaldTrump https://t.co/5YL6vHdVyU
2394771566, David D ,Wed Sep 12 00:46:57 +0000 2018,Trumps America,RT @LouDobbs: Tonights #QuoteOfTheDay is from President @realdonaldtrump. #MAGA #TrumpTrain #Dobbs https://t.co/Px77cRSOPW
3364944171,KS Deplorable,Wed Sep 12 00:46:58 +0000 2018,Kansas USA,RT @LouDobbs: #DrainTheSwamp @mattgaetz: Only transparency can expose the extent of the corruption and the cabal. We cant show the Amer
549474459,Freedom for all,Wed Sep 12 00:47:02 +0000 2018,None,RT @LouDobbs: #RedWaveRising @SidneyPowell1: This years midterm is the most important in the history of our country. We dont just need
589425214,Dr. Bacon,Wed Sep 12 00:47:03 +0000 2018,None,Another life was just lost in #California. #POTUS it's time to do something. #BackfireTrump https://t.co/r67sDIu2It
31253690,Ed,Wed Sep 12 00:47:03 +0000 2018,None,RT @glamelegance: @realDonaldTrump #DonaldTrump doesnt look like hes grieving. https://t.co/6LmCZxqQOI
68807455,the big fellow,Wed Sep 12 00:47:06 +0000 2018, New York  / P.A Area ,RT @LouDobbs: #RedWaveRising @SidneyPowell1: This years midterm is the most important in the history of our country. We dont just need
3712670894,TheGeek,Wed Sep 12 00:47:07 +0000 2018,Carmichael CA,#California is suffering today after fatal shooting. #POTUS stop the bloodshed. #BackfireTrump https://t.co/y5qCLGjQNg
48134165,Rick Roudy,Wed Sep 12 00:47:07 +0000 2018,Fort Myers Florida,Unbecoming of a human being ;et alone #POTUS On Sept. 11 anniversary Trump launches fresh attacks on FBI and Justi https://t.co/w9ktm0DDPF
893362939574468608,DF,Wed Sep 12 00:47:09 +0000 2018,None,RT @LouDobbs: #RedWaveRising @SidneyPowell1: This years midterm is the most important in the history of our country. We dont just need
1254537290,SDArmyVet #VetsVsTheNRA,Wed Sep 12 00:47:11 +0000 2018,South Dakota USA,Shooting in #California just took an American life. #POTUS please do something. #BackfireTrump https://t.co/FrlyTTq5nS
872816504919605249,JuneMarie2MAGA,Wed Sep 12 00:47:12 +0000 2018,USA,RT @Jillibean557: #MSM is repulsive. They do nothing but lie and undermine #PresidentTrump.
531792834,Sharon,Wed Sep 12 00:47:13 +0000 2018,North of the Wall,RT @LouDobbs: #RedWaveRising @SidneyPowell1: This years midterm is the most important in the history of our country. We dont just need
796074792826847233,ALinGA,Wed Sep 12 00:47:15 +0000 2018,Georgia USA,RT @OscuraPraetoria: Muellers FBI Lied to Shut Down Congressional Investigation of Stolen Stealth Defense Technology Then Comeys Defense
4062490634,Barbara,Wed Sep 12 00:47:16 +0000 2018,Cedar Hill TX,RT @LouDobbs: #RedWaveRising @SidneyPowell1: This years midterm is the most important in the history of our country. We dont just need
794365474142306304,Debbie O'Brien,Wed Sep 12 00:47:16 +0000 2018,Miami FL,RT @LouDobbs: #RedWaveRising @SidneyPowell1: This years midterm is the most important in the history of our country. We dont just need
911258819451248640,Lee Capobianco,Wed Sep 12 00:47:18 +0000 2018,Florida USA,RT @LouDobbs: #EndWitchHunt @SaraCarterDC: Weve found nothing to show collusion between President @realDonaldTrump &amp; Russia absolutely
1032191939855220736,Alexsaint,Wed Sep 12 00:47:18 +0000 2018,None,@realDonaldTrump To this point @realDonaldTrump is the most useless cowardly dishonest criminal and pathetic https://t.co/YmUyh6h7uX
329438924,hey.,Wed Sep 12 00:47:19 +0000 2018,None,Another life was just lost in #California. #POTUS it's time to do something. #BackfireTrump https://t.co/Y6lhQtWUm4
2768158820,Janina,Wed Sep 12 00:47:24 +0000 2018,None,RT @LouDobbs: #RedWaveRising @SidneyPowell1: This years midterm is the most important in the history of our country. We dont just need
1003101341991030786,KelCo,Wed Sep 12 00:47:26 +0000 2018,Tampa FL,RT @OscuraPraetoria: Muellers FBI Lied to Shut Down Congressional Investigation of Stolen Stealth Defense Technology Then Comeys Defense
758493484722495488,trump taxes?,Wed Sep 12 00:47:28 +0000 2018,Yuge Tower New York USA,Release the tax returns! #taxdattrump #trumptax #donaldtrump #crookedtrump RT @realDonaldTrump: #NeverForget https://t.co/vPYy1vU1SV
1259892944,MO #NeverAgain  ,Wed Sep 12 00:47:27 +0000 2018,None,#California is suffering today after fatal shooting. #POTUS stop the bloodshed. #BackfireTrump https://t.co/naRsufhSPz
843284490084667392,Debby Villegas,Wed Sep 12 00:47:29 +0000 2018,Miami FL,RT @SPTrmp: THIS IS PRICELESS!! #MakeAmericaGreatAgain #LockHerUp #HillaryClinton https://t.co/1avuURxFpw
873631723703205888,murphy,Wed Sep 12 00:47:30 +0000 2018,New York NY,RT @LouDobbs: #RedWaveRising @SidneyPowell1: This years midterm is the most important in the history of our country. We dont just need
791764795510824960,My Info  Tom,Wed Sep 12 00:47:31 +0000 2018,Texas,RT @cheri4trump: @realDonaldTrump OUR COMMANDER IN CHIEF #POTUS #TRUMP GAVE AN OUTSTANDING INSPIRING SPEECH AT THE FLIGHT 93 MEMORIAL SIT
2394771566, David D ,Wed Sep 12 00:47:32 +0000 2018,Trumps America,RT @LouDobbs: #DrainTheSwamp @mattgaetz: Only transparency can expose the extent of the corruption and the cabal. We cant show the Amer
266989727,SkyGoJackets,Wed Sep 12 00:47:33 +0000 2018,Cumming GA,RT @LouDobbs: #RedWaveRising @SidneyPowell1: This years midterm is the most important in the history of our country. We dont just need
1588563666,Rebecca S Mosher,Wed Sep 12 00:47:35 +0000 2018,ColumbusOhio,Another life was just lost in #California. #POTUS it's time to do something. #BackfireTrump https://t.co/xX0mCnSbnI
917919158427357190,Lisa D ,Wed Sep 12 00:47:36 +0000 2018,Florida USA,RT @MightyBusterBro: . 9-11 is ALSO the BENGHAZI ATTACK Anniversary In recent speeches OBAMA says it's a Republican Conspiracy Theory that
895286614431346688,DiAnE MAGA ,Wed Sep 12 00:47:36 +0000 2018,South Carolina Lowcountry,RT @Jillibean557: #MSM is repulsive. They do nothing but lie and undermine #PresidentTrump.
830305321,PJ Hurt,Wed Sep 12 00:47:38 +0000 2018,Texas USA,RT @OscuraPraetoria: Muellers FBI Lied to Shut Down Congressional Investigation of Stolen Stealth Defense Technology Then Comeys Defense
789060490869608448,Pat Williams,Wed Sep 12 00:47:39 +0000 2018,None,#California is suffering today after fatal shooting. #POTUS stop the bloodshed. #BackfireTrump https://t.co/4YLyfnWxHX
967608568730955776,Zealforlife,Wed Sep 12 00:47:40 +0000 2018,None,RT @LouDobbs: #EndWitchHunt @SaraCarterDC: Weve found nothing to show collusion between President @realDonaldTrump &amp; Russia absolutely
892566987074883584,Edie Landis,Wed Sep 12 00:47:41 +0000 2018,Lancaster PA,RT @TheSharpEdge1: New #QAnon 2158. Panic in DC. Bruce Ohr [in effort to save Nellie Ohr] testifying against Rosenstein Yates Lynch and
378812637,terri blowers,Wed Sep 12 00:47:44 +0000 2018,USA,#MAGA #PresidentTrump and #Obama is a fraud. https://t.co/Xi5vLkR2C0
930868329010647050,True Patriot,Wed Sep 12 00:47:46 +0000 2018,New Jersey USA,RT @LouDobbs: #RedWaveRising @SidneyPowell1: This years midterm is the most important in the history of our country. We dont just need
3315464599,Reed Turner,Wed Sep 12 00:47:46 +0000 2018,None,RT @Baby Del: I want to see the Republicans in both the House and Senate join together in DEMANDING serious legitimate investigations int
760933159970144256,GeauxUncleW,Wed Sep 12 00:47:47 +0000 2018,Florida USA,RT @LouDobbs: #RedWaveRising @SidneyPowell1: This years midterm is the most important in the history of our country. We dont just need
724804496,john douglas,Wed Sep 12 00:47:47 +0000 2018,None,#California is suffering today after fatal shooting. #POTUS stop the bloodshed. #BackfireTrump https://t.co/FWfWX7HKu4
262364675,Brian Park,Wed Sep 12 00:47:48 +0000 2018,USA,RT @LouDobbs: #RedWaveRising @SidneyPowell1: This years midterm is the most important in the history of our country. We dont just need
2310813137,Erickson Marissa,Wed Sep 12 00:47:48 +0000 2018,None,RT @LouDobbs: #RedWaveRising @SidneyPowell1: This years midterm is the most important in the history of our country. We dont just need
926579912663855104,Zach Thomas ,Wed Sep 12 00:47:51 +0000 2018,United States,#California is suffering today after fatal shooting. #POTUS stop the bloodshed. #BackfireTrump https://t.co/2YWVvJ098A
531792834,Sharon,Wed Sep 12 00:47:52 +0000 2018,North of the Wall,RT @LouDobbs: #DrainTheSwamp @mattgaetz: Only transparency can expose the extent of the corruption and the cabal. We cant show the Amer
762488659966775298,Cheryl,Wed Sep 12 00:47:54 +0000 2018,None,RT @LouDobbs: #DrainTheSwamp @mattgaetz: Only transparency can expose the extent of the corruption and the cabal. We cant show the Amer
19911489,Dame Dump Dutton,Wed Sep 12 00:47:55 +0000 2018,Earth Citizen,Another life just lost in #California. #POTUS please end the suffering. #BackfireTrump https://t.co/x4bWdGHz5A
2312398477,Maria,Wed Sep 12 00:47:56 +0000 2018,Florida USA,RT @BigGator5: #TrumpAdmin: #POTUS @realDonaldTrump Has Delivered For #WorkingClass Americans https://t.co/wPsCXcWB3a @EdMorrissey #tcot #p
977204844, Merlin ,Wed Sep 12 00:47:58 +0000 2018,Canada,RT @MerlinYYC: While I was asleep FEAR #Trump in the White House arrived on my Kindle here is the opening page thx Bob Woodward for doing t
3893201013,Estelle Im,Wed Sep 12 00:47:59 +0000 2018,None,#California is suffering today after fatal shooting. #POTUS stop the bloodshed. #BackfireTrump https://t.co/nPpKXUBTbG
1012206487647633408,Tezza,Wed Sep 12 00:48:02 +0000 2018,Qld,RT @BlogUSA2018: #DeplorableVoters #TrumpTrain #CruzCrew #PJNET #TCOT #CCOT #CHRISTIANS #AmericaFirst #CodeOfVets #AllLivesMatter #BlueLive
1011392868055994368,Aliens UFOs Anunnaki Ancient aliens Mysteries,Wed Sep 12 00:48:06 +0000 2018,#ufo,A good man and a true leader! #MAGA #neverforget #presidenttrump #resist #stupidliberals https://t.co/huf0BUDBvP
3020891608,Sam Miller,Wed Sep 12 00:48:06 +0000 2018,None,RT @mark_selby723: That sucks glad to have you back on line Dave @Twitter #TwitterCensorship is so obvious but that is the sign that we
2999864202,Emma White,Wed Sep 12 00:48:07 +0000 2018,San Francisco CA,One more person was just killed in #California. #POTUS its your job to take action. #BackfireTrump https://t.co/345ez32Ea4
881870590726025220,Donnajonz,Wed Sep 12 00:48:08 +0000 2018,Ohio USA,RT @LouDobbs: #RedWaveRising @SidneyPowell1: This years midterm is the most important in the history of our country. We dont just need
1036758130376359936,Stephie,Wed Sep 12 00:48:08 +0000 2018,None,The left thinks they're being cruel with these and I think they're adorable &amp; funny! Nice try libbies but fail https://t.co/sCecmOHxgv
2767166387,Loretta the Prole,Wed Sep 12 00:48:09 +0000 2018,Appalachia,On the campaign trail he alluded to the 28 pages and even said- you may find out that the Saudis were responsible https://t.co/eu9sYEA6vn
2314476960,W L Miller,Wed Sep 12 00:48:13 +0000 2018,Utah USA,RT @Paul0451: Suck it up Liberals. #PresidentTrump is just fixing 8 years of #obamas messes. Sit back &amp; enjoy the ride! https://t.co/yTCiE
842467156877029376,MA Coalition,Wed Sep 12 00:48:15 +0000 2018,None,One more person was just killed in #California. #POTUS its your job to take action. #BackfireTrump https://t.co/uQC4vJo4a8
2348787613,Rosemary Spohn,Wed Sep 12 00:48:16 +0000 2018,South New Jersey,RT @Fox1A4: @realDonaldTrump There is no depth to which the man would not stoop. How can he post such a stupid stupid tweet and relate it t
1903600231,It's TIME,Wed Sep 12 00:48:16 +0000 2018,None,RT @LouDobbs: #RedWaveRising @SidneyPowell1: This years midterm is the most important in the history of our country. We dont just need
778229897500225536,Brigitte Herbert,Wed Sep 12 00:48:18 +0000 2018,None,RT @LouDobbs: Tonights #QuoteOfTheDay is from President @realdonaldtrump. #MAGA #TrumpTrain #Dobbs https://t.co/Px77cRSOPW
546194861,Free,Wed Sep 12 00:48:20 +0000 2018,None,RT @CarmineZozzora: Only idiot menace Barack Obama could pull such a completely shameless ploy as to attempt to take credit for the Trump e
3041441622,Mary Bea Armann,Wed Sep 12 00:48:23 +0000 2018,East Wenatchee WA,Another life just lost in #California. #POTUS please end the suffering. #BackfireTrump https://t.co/SjmA0g8Ge5
391743000,Renee Banks,Wed Sep 12 00:48:26 +0000 2018,Texas,RT @MightyBusterBro: . 9-11 is ALSO the BENGHAZI ATTACK Anniversary In recent speeches OBAMA says it's a Republican Conspiracy Theory that
48858793,TinyOne,Wed Sep 12 00:48:26 +0000 2018,I am in this very moment,Amen!! #MAGA #POTUS #NeverForget #NeverForget911
3227821818,richard barrett,Wed Sep 12 00:48:28 +0000 2018,Georgia USA,RT @LouDobbs: #DrainTheSwamp @mattgaetz: Only transparency can expose the extent of the corruption and the cabal. We cant show the Amer
817245753340899328,George Washington,Wed Sep 12 00:48:30 +0000 2018,Mount Vernon previous residence 52430 Market Street in Philadelphia PA aka the President's House or Third Presidential Mansion,RT @CensoredSammi: Grow your network!!! Hop on a #TrumpTrain! Thanks @GW1stPOTUS for the seat! https://t.co/6oGUOnXgs8
56561790,bogmay,Wed Sep 12 00:48:33 +0000 2018,None,RT @LouDobbs: #DrainTheSwamp @mattgaetz: Only transparency can expose the extent of the corruption and the cabal. We cant show the Amer
581401299,Traveler0814,Wed Sep 12 00:48:34 +0000 2018,United States,RT @GartrellLinda: .President Trump delivers remarks at a fundraiser in Fargo North Dakota. The forgotten man black white yellow or purp
801193681487282184,Ralph Bousquet,Wed Sep 12 00:48:35 +0000 2018,Cape Cod/Brooklyn,Shooting in #California just took an American life. #POTUS please do something. #BackfireTrump https://t.co/tpu75LFz1K
845997559160168448,Sharalyn Mitchell,Wed Sep 12 00:48:38 +0000 2018,None,RT @ChatByCC: While armed with the power of our Vote we proudly &amp; peacefully revolted Never doubt this was an American revolution #MAGA
2426894880,lynn barnett sparks,Wed Sep 12 00:48:39 +0000 2018,None,#California is suffering today after fatal shooting. #POTUS stop the bloodshed. #BackfireTrump https://t.co/G42RSnEV9w
27079352,Lynnie ,Wed Sep 12 00:48:40 +0000 2018,Glastonbury CT,Breaking scientific discovery: Water is wet. Thanks Donald Trump
1107856050,Jane D.,Wed Sep 12 00:48:43 +0000 2018,None,RT @jorgekb: @real_farmacist @JimCarrey And the other 51% wants him to be re-elected @realDonaldTrump #MakeAmericaGreatAgain #usa #Trump
2840811923,Rock'inPatrioticQ,Wed Sep 12 00:48:43 +0000 2018,God's country,RT @Jillibean557: #MSM is repulsive. They do nothing but lie and undermine #PresidentTrump.
1018071216,Eric Haechrel,Wed Sep 12 00:48:43 +0000 2018,Washington,Another life was just lost in #California. #POTUS it's time to do something. #BackfireTrump https://t.co/T9wnPzaKWT
287248538,Rhonda,Wed Sep 12 00:48:44 +0000 2018,None,RT @MightyBusterBro: . 9-11 is ALSO the BENGHAZI ATTACK Anniversary In recent speeches OBAMA says it's a Republican Conspiracy Theory that
824267801674194945,Merlin,Wed Sep 12 00:48:46 +0000 2018,None,tRUmp has no ability to grieve for anyone but himself
499218109,Raven,Wed Sep 12 00:48:46 +0000 2018,Las Vegas Nevada,RT @LouDobbs: #RedWaveRising @SidneyPowell1: This years midterm is the most important in the history of our country. We dont just need
839637888564248576,Munungus,Wed Sep 12 00:48:51 +0000 2018,Aotearoa,RT @LouDobbs: #RedWaveRising @SidneyPowell1: This years midterm is the most important in the history of our country. We dont just need
40370491,Charlene Wood,Wed Sep 12 00:48:51 +0000 2018,Ohio USA,One more person was just killed in #California. #POTUS its your job to take action. #BackfireTrump https://t.co/3cPO2cETF4
837366507889905664, SAM  (NOT a BOT)  ,Wed Sep 12 00:48:52 +0000 2018,USA,@safeagain1 @charliekirk11 @DonaldJTrumpJr @RepMaxineWaters @realDonaldTrump @RealCandaceO @safeagain1 what are you https://t.co/JwMNhEBLBr
945250632,Carolyn Julia,Wed Sep 12 00:48:53 +0000 2018,Shithole NY,RT @LouDobbs: Tonights #QuoteOfTheDay is from President @realdonaldtrump. #MAGA #TrumpTrain #Dobbs https://t.co/Px77cRSOPW
752275807,James Andrews,Wed Sep 12 00:48:53 +0000 2018,Florida USA,@WhiteHouse @GOP @SenateGOP @HouseGOP Anything for you and your family Mr Trump! #MakeAmericaGreatAgain https://t.co/kPaMlszyGY
19554823,Heather Corbett,Wed Sep 12 00:48:55 +0000 2018,None,Another life was just lost in #California. #POTUS it's time to do something. #BackfireTrump https://t.co/tggySOnpw8
48747388,David Swenson,Wed Sep 12 00:48:59 +0000 2018,iPhone: 47.573090-121.995155,Another life was just lost in #California. #POTUS it's time to do something. #BackfireTrump https://t.co/hHXmQMQ0wJ
467950081, No Coup of Our Duly Elected President ,Wed Sep 12 00:49:01 +0000 2018,None,RT @LouDobbs: #DrainTheSwamp @mattgaetz: Only transparency can expose the extent of the corruption and the cabal. We cant show the Amer
2373171984,LexieLeMae  #MAGA,Wed Sep 12 00:49:03 +0000 2018,Arkansas,RT @LouDobbs: #EndWitchHunt @SaraCarterDC: Weve found nothing to show collusion between President @realDonaldTrump &amp; Russia absolutely
3438614458,4 AG Sessions,Wed Sep 12 00:49:03 +0000 2018,None,RT @church143: @awaken_to_maga @POTUS @realDonaldTrump If u lock them up I just want to see them in gitmo lousy lying theives ransid jerks
30414118,Brian Schmitt,Wed Sep 12 00:49:03 +0000 2018,New Jersey USA,Another life was just lost in #California. #POTUS it's time to do something. #BackfireTrump https://t.co/XfZvLI3TZR
1935050540,Heather Michaels,Wed Sep 12 00:49:07 +0000 2018,None,Another life was just lost in #California. #POTUS it's time to do something. #BackfireTrump https://t.co/Ljl3cXbQgU
503983069,Ray Hinojosa,Wed Sep 12 00:49:11 +0000 2018,None,Another life was just lost in #California. #POTUS it's time to do something. #BackfireTrump https://t.co/p0RSlro4Un
943973674016821249,Bret Spencer,Wed Sep 12 00:49:12 +0000 2018,None,RT @LouDobbs: #RedWaveRising @SidneyPowell1: This years midterm is the most important in the history of our country. We dont just need
49606250,Brian Knack,Wed Sep 12 00:49:16 +0000 2018,Simpsonville SC,America's future is not written by our enemies. America's future is written by our heroes. President Trump https://t.co/bA6JNxQCHf
833469046196674561,Denise,Wed Sep 12 00:49:16 +0000 2018,None,RT @LouDobbs: #RedWaveRising @SidneyPowell1: This years midterm is the most important in the history of our country. We dont just need
831303811692118017,Karen Williams Pryor,Wed Sep 12 00:49:17 +0000 2018,Indiana USA,RT @LouDobbs: #RedWaveRising @SidneyPowell1: This years midterm is the most important in the history of our country. We dont just need
14471576,Dylan VanDetta,Wed Sep 12 00:49:20 +0000 2018,Portland Oregon,One more person was just killed in #California. #POTUS its your job to take action. #BackfireTrump https://t.co/o4lffqVud8
811292226118647808,Quinton Ward,Wed Sep 12 00:49:20 +0000 2018,None,RT @TrumpWeTrust: .@USSupremeCourt Agrees with #PresidentTrump #Sharia #Islam #BrainwashingInSchools must #STOP! #Muslims return to from wh
187419840,txlady706,Wed Sep 12 00:49:20 +0000 2018,T,@catchingfireCA @LegionOfLight I'm formally a #NYC res and every time I hear #Bush I am sick. Ever1 forgets that i https://t.co/PBGwRT3WbW
3315464599,Reed Turner,Wed Sep 12 00:49:25 +0000 2018,None,RT @JC61384960: @LoriCoutler @amymek Muslims coming illegally across the Southern Border. #maga #kag #BuildThatWall #votered #BuildTheDamn
2767166387,Loretta the Prole,Wed Sep 12 00:49:27 +0000 2018,Appalachia,Trump knew just what to say to get elected didn't he? He was going to end common core build a wall on the Southe https://t.co/e6XMrJX1Il
800695400889864192,Hero Dog ,Wed Sep 12 00:49:28 +0000 2018,None,RT @LouDobbs: #RedWaveRising @SidneyPowell1: This years midterm is the most important in the history of our country. We dont just need
3911239745,Perez,Wed Sep 12 00:49:30 +0000 2018,Los Angeles CA,This man causes me physical pain. I try not to have hate in my heart but... https://t.co/4VbqseUyPb https://t.co/jVGYORz3dW
55679493,Dana Moretti Fairbanks MD ,Wed Sep 12 00:49:31 +0000 2018,Chicago IL,One more person was just killed in #California. #POTUS its your job to take action. #BackfireTrump https://t.co/gRAJBXlvT4
2767166387,Loretta the Prole,Wed Sep 12 00:49:35 +0000 2018,Appalachia,RT @blondenfun1: Trump closes door on 9/11 Investigation #TrumpTrain #Trump2020 Youre FIRED!!! #OpWakeUp #StoptheNWO https://t.co/p5WIett
94006544,John McNay,Wed Sep 12 00:49:35 +0000 2018,None,#California is suffering today after fatal shooting. #POTUS stop the bloodshed. #BackfireTrump https://t.co/lgdrYYHbrH
1522753381,Kay Jenney Patriot,Wed Sep 12 00:49:40 +0000 2018,Florida USA,RT @OscuraPraetoria: STUNNING: Tucker Carlson Reveals Explosive Email from Google Exec on How Company Actively Assisted Hillary in 2016 #QA
389281501,)))Lisa Phillips(((,Wed Sep 12 00:49:41 +0000 2018,Oceanside NY 9/11 Truth ,RT @lorettatheprole: On the campaign trail he alluded to the 28 pages and even said- you may find out that the Saudis were responsible fo
991055781985439744,Donna Lynn,Wed Sep 12 00:49:43 +0000 2018,None,RT @MightyBusterBro: . BENGHAZI Would Hillary Die for Her Country? The Benghazi Questions remain unanswered by Hillary Clinton and The O
1186625826, #PERSIST Trumps RESIST @baby_otto,Wed Sep 12 00:49:43 +0000 2018,None,Needs mental health exam. Why has she not been censured? @RepMaxineWaters @realDonaldTrump @TheJusticeDept https://t.co/S5JMvbQSNW
994282348828135424,Timothy Webb,Wed Sep 12 00:49:44 +0000 2018,Cleveland OH,@dbongino Working as planned. Every day media personalities celebrities and politicians blow dog whistles enco https://t.co/BFRwFwSAI2
2321302628,Terri Marsh,Wed Sep 12 00:49:44 +0000 2018,Corrupt CA **President Trump**,RT @LouDobbs: #DrainTheSwamp @mattgaetz: Only transparency can expose the extent of the corruption and the cabal. We cant show the Amer
2339161698,Vince Reed,Wed Sep 12 00:49:45 +0000 2018,None,RT @LouDobbs: #RedWaveRising @SidneyPowell1: This years midterm is the most important in the history of our country. We dont just need
537402801,Bill Bishop,Wed Sep 12 00:49:45 +0000 2018,Inverness Florida,RT @LouDobbs: #RedWaveRising @SidneyPowell1: This years midterm is the most important in the history of our country. We dont just need
41215746,MCabralFly,Wed Sep 12 00:49:47 +0000 2018,Houston Texas USA,Shooting in #California just took an American life. #POTUS please do something. #BackfireTrump https://t.co/zhUGWjUHrK
3718430115,Red Freedom,Wed Sep 12 00:49:48 +0000 2018,None,RT @LouDobbs: #RedWaveRising @SidneyPowell1: This years midterm is the most important in the history of our country. We dont just need
1030061446237966336,Michael Roman,Wed Sep 12 00:49:48 +0000 2018,Chicago,@NBCNews #POTUS is a complete disgrace--he thinks the lives of our fellow citizens in Puerto Rico are less valuable https://t.co/aoVADWOQaJ
705106643940278272,Calvin Coolidge,Wed Sep 12 00:49:49 +0000 2018,None,RT @MightyBusterBro: . 9-11 is ALSO the BENGHAZI ATTACK Anniversary In recent speeches OBAMA says it's a Republican Conspiracy Theory that
4312352541,Chase253,Wed Sep 12 00:49:49 +0000 2018,None,32 % And Sinking. Nuff said .......... #crazytown #DonaldTrump @realDonaldTrump https://t.co/AwaQfSgiKA
992908943763623936,jeff,Wed Sep 12 00:49:51 +0000 2018,None,RT @jehutheassassin: Never forget the bodycount is massive for Jezebel herself and her husband.. Arkancide 101.. #HillaryForPrison #Clinto
178233694,Jennifer Gruenhagen,Wed Sep 12 00:49:51 +0000 2018,Ohio USA,Another life was just lost in #California. #POTUS it's time to do something. #BackfireTrump https://t.co/JY5S00B5sl
2684118603,Bill Daly,Wed Sep 12 00:49:52 +0000 2018,None,RT @LouDobbs: Tonights #QuoteOfTheDay is from President @realdonaldtrump. #MAGA #TrumpTrain #Dobbs https://t.co/Px77cRSOPW
389281501,)))Lisa Phillips(((,Wed Sep 12 00:49:53 +0000 2018,Oceanside NY 9/11 Truth ,RT @blondenfun1: Trump closes door on 9/11 Investigation #TrumpTrain #Trump2020 Youre FIRED!!! #OpWakeUp #StoptheNWO https://t.co/p5WIett
1741652718,Time,Wed Sep 12 00:49:53 +0000 2018,Miami FL,RT @EricTrump: Small business optimism surges to highest level ever topping previous record under Reagan #MakeAmericaGreatAgain @realDo
21965884,Mageela _Troche ,Wed Sep 12 00:49:55 +0000 2018,New York,Another life was just lost in #California. #POTUS it's time to do something. #BackfireTrump https://t.co/V3cRriWmeJ
